"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:19:40:333","64416434415429"," 322.465","  47.373"," 3098"," 2900"," 3100"," 3100","  16.658","4061.586","1128.218","  14.547","3523.005"," 978.613"," 99","0"," 91","100","   1.293"," 262.458","  72.905","  28.000","  850","  850"
"13:19:40:433","64416704484702"," 322.565","  42.012"," 3097"," 2900"," 3100"," 3100","  15.403","4063.127","1128.646","  13.617","3524.367"," 978.991"," 98","0"," 90","100","   1.089"," 262.567","  72.935","  28.000","  800","  800"
"13:19:40:533","64416974607087"," 322.665","  56.443"," 3099"," 3000"," 3100"," 3099","  17.237","4064.851","1129.125","  15.513","3525.919"," 979.422"," 99","0"," 92","100","   1.091"," 262.676","  72.966","  28.000","  800","  800"
"13:19:40:634","64417247349423"," 322.766","  56.034"," 3098"," 2900"," 3100"," 3099","  18.334","4066.703","1129.640","  15.997","3527.535"," 979.871","100","0"," 93","101","   1.032"," 262.780","  72.995","  28.000","  800","  800"
"13:19:40:734","64417517456187"," 322.866","  51.450"," 3098"," 2900"," 3100"," 3098","  17.677","4068.472","1130.131","  15.264","3529.062"," 980.295"," 99","0"," 94","101","   0.980"," 262.878","  73.022","  28.000","  800","  800"
"13:19:40:835","64417787835003"," 322.966","  56.038"," 3096"," 2900"," 3100"," 3098","  17.422","4070.216","1130.616","  14.894","3530.554"," 980.709","100","0"," 93","101","   1.156"," 262.994","  73.054","  28.000","  700","  700"
"13:19:40:935","64418058089442"," 323.066","  52.001"," 3098"," 2900"," 3100"," 3099","  17.585","4071.976","1131.105","  15.152","3532.070"," 981.131","100","0"," 95","101","   1.062"," 263.100","  73.083","  28.000","  700","  700"
"13:19:41:035","64418328172146"," 323.166","  51.992"," 3099"," 3000"," 3100"," 3100","  17.233","4073.700","1131.583","  14.802","3533.551"," 981.542","100","0"," 94","101","   0.988"," 263.199","  73.111","  28.000","  700","  700"
"13:19:41:135","64418598322950"," 323.266","  52.149"," 3098"," 3000"," 3100"," 3100","  17.570","4075.458","1132.072","  15.152","3535.067"," 981.963","100","0"," 92","101","   0.987"," 263.298","  73.138","  28.000","  700","  700"
"13:19:41:235","64418869421487"," 323.367","  50.824"," 3099"," 3000"," 3100"," 3099","  17.154","4077.181","1132.550","  14.719","3536.545"," 982.374","100","0"," 92","101","   0.966"," 263.395","  73.165","  28.000","  700","  700"
"13:19:41:335","64419139740615"," 323.467","  65.176"," 3093"," 2800"," 3100"," 3099","  19.812","4079.164","1133.101","  16.615","3538.208"," 982.836","100","0"," 95","102","   1.645"," 263.560","  73.211","  28.000","  850","  850"
"13:19:41:435","64419409786971"," 323.567","  51.188"," 3099"," 2900"," 3100"," 3099","  17.396","4080.904","1133.584","  14.966","3539.705"," 983.251","100","0"," 93","102","   1.038"," 263.663","  73.240","  28.000","  850","  850"
"13:19:41:535","64419679872369"," 323.667","  52.126"," 3098"," 2900"," 3100"," 3100","  16.766","4082.581","1134.050","  14.345","3541.140"," 983.650"," 99","0"," 93","101","   0.979"," 263.761","  73.267","  28.000","  850","  850"
"13:19:41:635","64419949942998"," 323.767","  51.747"," 3099"," 2900"," 3100"," 3100","  17.481","4084.330","1134.536","  15.060","3542.646"," 984.068","101","0"," 95","101","   0.979"," 263.859","  73.294","  28.000","  850","  850"
"13:19:41:736","64420220220933"," 323.867","  56.032"," 3097"," 2900"," 3100"," 3097","  18.286","4086.160","1135.044","  15.861","3544.234"," 984.509","101","0"," 94","102","   1.049"," 263.964","  73.323","  28.000","  850","  850"
"13:19:41:836","64420490258202"," 323.967","  56.054"," 3097"," 2900"," 3100"," 3100","  17.998","4087.960","1135.545","  15.403","3545.775"," 984.937","101","0"," 93","102","   1.211"," 264.085","  73.357","  28.000","  800","  800"
"13:19:41:936","64420760422974"," 324.067","  53.552"," 3098"," 2900"," 3100"," 3099","  17.281","4089.689","1136.025","  14.857","3547.261"," 985.350","100","0"," 93","102","   0.990"," 264.185","  73.385","  28.000","  800","  800"
"13:19:42:037","64421033178519"," 324.168","  52.037"," 3098"," 2900"," 3100"," 3099","  17.500","4091.457","1136.516","  15.079","3548.785"," 985.773","100","0"," 92","102","   0.985"," 264.284","  73.412","  28.000","  800","  800"
"13:19:42:137","64421303277408"," 324.268","  53.708"," 3099"," 2900"," 3100"," 3098","  17.182","4093.176","1136.993","  14.755","3550.261"," 986.183","100","0"," 94","102","   0.983"," 264.382","  73.440","  28.000","  800","  800"
"13:19:42:237","64421573482275"," 324.368","  52.805"," 3095"," 1600"," 3100"," 3096","  17.689","4094.946","1137.485","  15.267","3551.788"," 986.608","102","0"," 95","102","   0.995"," 264.482","  73.467","  28.000","  800","  800"
"13:19:42:337","64421844317598"," 324.469","  62.862"," 3097"," 2900"," 3100"," 3100","  20.022","4096.955","1138.043","  16.853","3553.479"," 987.078","101","0"," 93","102","   1.577"," 264.640","  73.511","  28.000","  850","  850"
"13:19:42:437","64422114704082"," 324.569","  54.386"," 3099"," 2900"," 3100"," 3097","  17.975","4098.755","1138.543","  15.556","3555.037"," 987.510","100","0"," 95","102","   1.065"," 264.747","  73.541","  28.000","  850","  850"
"13:19:42:537","64422384912984"," 324.669","  57.217"," 3099"," 2900"," 3100"," 3100","  18.529","4100.609","1139.058","  16.092","3556.647"," 987.958","102","0"," 95","102","   1.070"," 264.854","  73.571","  28.000","  850","  850"
"13:19:42:637","64422655034769"," 324.769","  52.072"," 3098"," 2800"," 3100"," 3098","  17.041","4102.314","1139.532","  14.619","3558.110"," 988.364"," 99","0"," 93","102","   0.986"," 264.953","  73.598","  28.000","  850","  850"
"13:19:42:738","64422925549926"," 324.869","  51.288"," 3099"," 2900"," 3100"," 3100","  17.087","4104.026","1140.007","  14.668","3559.579"," 988.772","101","0"," 93","103","   0.953"," 265.048","  73.624","  28.000","  850","  850"
"13:19:42:838","64423195606314"," 324.969","  54.159"," 3099"," 3000"," 3100"," 3099","  17.872","4105.813","1140.504","  15.274","3561.107"," 989.196","100","0"," 95","102","   1.155"," 265.164","  73.657","  28.000","  800","  800"
"13:19:42:938","64423465686780"," 325.069","  51.420"," 3098"," 3000"," 3100"," 3098","  17.599","4107.574","1140.993","  15.168","3562.624"," 989.618","100","0"," 93","103","   1.032"," 265.267","  73.685","  28.000","  800","  800"
"13:19:43:038","64423735764309"," 325.169","  52.174"," 3099"," 3000"," 3100"," 3100","  16.811","4109.255","1141.460","  14.391","3564.064"," 990.018","100","0"," 93","101","   0.970"," 265.364","  73.712","  28.000","  800","  800"
"13:19:43:138","64424005897971"," 325.269","  50.951"," 3099"," 3000"," 3100"," 3099","  17.079","4110.964","1141.934","  14.670","3565.532"," 990.425","100","0"," 93","102","   0.980"," 265.462","  73.739","  28.000","  800","  800"
"13:19:43:238","64424276092092"," 325.369","  53.182"," 3098"," 2900"," 3100"," 3100","  17.684","4112.734","1142.426","  15.210","3567.054"," 990.848","100","0"," 95","102","   1.058"," 265.568","  73.769","  28.000","  550","  550"
"13:19:43:338","64424546126727"," 325.469","  61.967"," 3096"," 2900"," 3100"," 3100","  20.007","4114.735","1142.982","  16.845","3568.738"," 991.316","101","0"," 96","102","   1.541"," 265.722","  73.812","  28.000","  850","  850"
"13:19:43:439","64424818872576"," 325.570","  52.168"," 3099"," 2900"," 3100"," 3098","  17.592","4116.512","1143.475","  15.154","3570.269"," 991.741","100","0"," 95","103","   1.056"," 265.828","  73.841","  28.000","  850","  850"
"13:19:43:539","64425088947756"," 325.670","  52.224"," 3098"," 2900"," 3100"," 3099","  16.721","4118.184","1143.940","  14.297","3571.699"," 992.139","100","0"," 93","101","   1.042"," 265.933","  73.870","  28.000","  850","  850"
"13:19:43:639","64425359088588"," 325.771","  49.600"," 3098"," 2900"," 3100"," 3099","  16.896","4119.875","1144.410","  14.475","3573.148"," 992.541"," 99","0"," 93","101","   1.039"," 266.037","  73.899","  28.000","  850","  850"
"13:19:43:739","64425629104017"," 325.871","  49.344"," 3096"," 2800"," 3100"," 3098","  17.059","4121.581","1144.884","  14.480","3574.596"," 992.943"," 99","0"," 91","101","   1.072"," 266.144","  73.929","  28.000","  800","  800"
"13:19:43:839","64425899260005"," 325.971","  39.068"," 3099"," 2900"," 3100"," 3098","  15.168","4123.098","1145.305","  13.328","3575.929"," 993.314"," 99","0"," 90","101","   0.934"," 266.237","  73.955","  28.000","  800","  800"
"13:19:43:939","64426169382921"," 326.071","  39.636"," 3099"," 3000"," 3100"," 3100","  14.903","4124.589","1145.719","  13.246","3577.254"," 993.682"," 99","0"," 92","100","   0.878"," 266.325","  73.979","  28.000","  800","  800"
"13:19:44:039","64426439476506"," 326.171","  39.055"," 3098"," 2900"," 3100"," 3098","  14.491","4126.039","1146.122","  12.868","3578.542"," 994.039"," 99","0"," 90","100","   0.819"," 266.407","  74.002","  28.000","  800","  800"
"13:19:44:139","64426709858802"," 326.271","  42.694"," 3099"," 3000"," 3100"," 3098","  14.968","4127.538","1146.538","  13.275","3579.871"," 994.409"," 98","0"," 90","100","   0.954"," 266.503","  74.029","  28.000","  700","  700"
"13:19:44:239","64426980136182"," 326.371","  40.537"," 3099"," 2900"," 3100"," 3098","  14.824","4129.022","1146.951","  13.204","3581.193"," 994.776"," 99","0"," 90","100","   0.929"," 266.596","  74.054","  28.000","  700","  700"
"13:19:44:339","64427250535029"," 326.471","  45.657"," 3094"," 2900"," 3100"," 3100","  16.575","4130.682","1147.412","  14.365","3582.631"," 995.175"," 97","0"," 91","100","   1.244"," 266.720","  74.089","  28.000","  850","  850"
"13:19:44:439","64427520575553"," 326.571","  42.954"," 3097"," 2900"," 3100"," 3098","  14.802","4132.162","1147.823","  13.127","3583.944"," 995.540"," 99","0"," 90","100","   0.917"," 266.812","  74.114","  28.000","  850","  850"
"13:19:44:540","64427791123932"," 326.671","  39.606"," 3098"," 2900"," 3100"," 3100","  15.280","4133.693","1148.248","  13.104","3585.257"," 995.905"," 98","0"," 92","101","   0.844"," 266.897","  74.138","  28.000","  850","  850"
"13:19:44:640","64428061581366"," 326.771","  52.252"," 3098"," 2900"," 3100"," 3100","  17.157","4135.412","1148.726","  14.834","3586.743"," 996.318"," 99","0"," 93","101","   1.378"," 267.035","  74.176","  28.000","  750","  750"
"13:19:44:740","64428332216685"," 326.872","  39.186"," 3097"," 2900"," 3100"," 3093","  14.827","4136.898","1149.138","  12.918","3588.038"," 996.677"," 99","0"," 91","100","   0.851"," 267.120","  74.200","  28.000","  750","  750"
"13:19:44:840","64428602527824"," 326.972","  38.425"," 3099"," 2900"," 3100"," 3100","  14.683","4138.368","1149.547","  13.067","3589.346"," 997.041"," 99","0"," 90","100","   0.841"," 267.204","  74.223","  28.000","  750","  750"
"13:19:44:940","64428873035406"," 327.072","  39.120"," 3099"," 3000"," 3100"," 3098","  14.833","4139.854","1149.959","  13.206","3590.669"," 997.408"," 98","0"," 90","100","   0.864"," 267.291","  74.247","  28.000","  750","  750"
"13:19:45:040","64429143302814"," 327.172","  42.184"," 3097"," 2900"," 3100"," 3100","  15.309","4141.387","1150.385","  13.313","3592.002"," 997.778"," 98","0"," 91"," 99","   1.004"," 267.391","  74.275","  28.000","  500","  500"
"13:19:45:141","64429416052197"," 327.273","  42.765"," 3098"," 2900"," 3100"," 3100","  15.286","4142.931","1150.814","  13.584","3593.374"," 998.159","100","0"," 92","100","   0.999"," 267.492","  74.303","  28.000","  500","  500"
"13:19:45:242","64429688826732"," 327.374","  36.607"," 3099"," 2900"," 3100"," 3100","  13.629","4144.308","1151.197","  11.867","3594.573"," 998.493"," 95","0"," 90","100","   0.820"," 267.575","  74.326","  28.000","  500","  500"
"13:19:45:343","64429959026958"," 327.474","  50.669"," 3095"," 2900"," 3100"," 3100","  17.235","4146.032","1151.676","  14.275","3596.002"," 998.889"," 99","0"," 92","100","   1.334"," 267.708","  74.363","  28.000","  500","  500"
"13:19:45:443","64430229148743"," 327.574","  40.998"," 3100"," 3000"," 3100"," 3100","  15.101","4147.543","1152.095","  13.118","3597.314"," 999.254"," 98","0"," 92","100","   1.048"," 267.813","  74.393","  28.000","  500","  500"
"13:19:45:543","64430499318366"," 327.674","  45.436"," 3098"," 2900"," 3100"," 3095","  14.766","4149.021","1152.506","  13.128","3598.628"," 999.619"," 98","0"," 90"," 99","   1.024"," 267.916","  74.421","  28.000","  500","  500"
"13:19:45:643","64430769461367"," 327.774","  43.729"," 3098"," 2900"," 3100"," 3098","  14.567","4150.478","1152.911","  12.961","3599.924"," 999.979"," 99","0"," 92","100","   0.925"," 268.008","  74.447","  28.000","  500","  500"
"13:19:45:743","64431039812400"," 327.875","  40.021"," 3098"," 3000"," 3100"," 3098","  14.622","4151.942","1153.317","  13.026","3601.229","1000.341"," 98","0"," 92"," 99","   0.852"," 268.094","  74.470","  28.000","  500","  500"
"13:19:45:843","64431310358196"," 327.975","  37.659"," 3099"," 2900"," 3100"," 3098","  14.403","4153.385","1153.718","  12.789","3602.510","1000.697"," 98","0"," 90","100","   0.827"," 268.177","  74.493","  28.000","  500","  500"
"13:19:45:943","64431580522200"," 328.075","  44.569"," 3100"," 3000"," 3100"," 3100","  15.625","4154.949","1154.152","  13.950","3603.906","1001.085","100","0"," 93","100","   0.993"," 268.276","  74.521","  28.000","  500","  500"
"13:19:46:043","64431850671684"," 328.175","  38.163"," 3100"," 3000"," 3100"," 3100","  14.884","4156.438","1154.566","  13.260","3605.233","1001.454"," 99","0"," 90","101","   0.833"," 268.359","  74.544","  28.000","  500","  500"
"13:19:46:143","64432120890117"," 328.275","  39.174"," 3100"," 3000"," 3100"," 3100","  15.131","4157.952","1154.987","  13.531","3606.587","1001.830","100","0"," 90","101","   0.760"," 268.435","  74.565","  28.000","  500","  500"
"13:19:46:243","64432391138610"," 328.375","  37.628"," 3100"," 2900"," 3100"," 3100","  15.064","4159.460","1155.406","  13.437","3607.932","1002.203","100","0"," 91","101","   0.755"," 268.511","  74.586","  28.000","  500","  500"
"13:19:46:344","64432663875759"," 328.476","  47.123"," 3099"," 2700"," 3100"," 3097","  17.340","4161.212","1155.892","  15.099","3609.457","1002.627","100","0"," 93","101","   1.257"," 268.638","  74.622","  28.000","  850","  850"
"13:19:46:444","64432934112552"," 328.576","  38.243"," 3100"," 3000"," 3100"," 3100","  15.076","4162.721","1156.311","  13.454","3610.804","1003.001","100","0"," 90","101","   0.806"," 268.718","  74.644","  28.000","  850","  850"
"13:19:46:544","64433204222334"," 328.676","  43.012"," 3100"," 2900"," 3100"," 3100","  15.597","4164.281","1156.745","  13.996","3612.204","1003.390","101","0"," 92","101","   0.808"," 268.799","  74.666","  28.000","  850","  850"
"13:19:46:645","64433474554800"," 328.776","  36.987"," 3100"," 3000"," 3100"," 3098","  14.890","4165.772","1157.159","  13.270","3613.532","1003.759","100","0"," 92","101","   0.735"," 268.873","  74.687","  28.000","  850","  850"
"13:19:46:745","64433745097146"," 328.876","  41.400"," 3098"," 2900"," 3100"," 3100","  15.692","4167.344","1157.596","  13.883","3614.924","1004.145","101","0"," 91","101","   0.955"," 268.968","  74.713","  28.000","  650","  650"
"13:19:46:845","64434015603621"," 328.977","  38.017"," 3099"," 3000"," 3100"," 3100","  14.798","4168.827","1158.007","  13.174","3616.243","1004.512"," 99","0"," 90","101","   0.812"," 269.050","  74.736","  28.000","  650","  650"
"13:19:46:945","64434285697293"," 329.077","  37.250"," 3099"," 3000"," 3100"," 3100","  14.594","4170.287","1158.413","  12.983","3617.542","1004.873","100","0"," 93","100","   0.765"," 269.126","  74.757","  28.000","  650","  650"
"13:19:47:045","64434556022214"," 329.177","  37.485"," 3100"," 3000"," 3100"," 3100","  14.663","4171.755","1158.821","  13.056","3618.849","1005.236"," 99","0"," 91","101","   0.743"," 269.201","  74.778","  28.000","  650","  650"
"13:19:47:145","64434826185912"," 329.277","  40.243"," 3100"," 3000"," 3100"," 3100","  14.983","4173.254","1159.237","  13.270","3620.177","1005.605"," 99","0"," 90","101","   0.889"," 269.290","  74.803","  28.000","  500","  500"
"13:19:47:245","64435096520964"," 329.377","  39.581"," 3100"," 3000"," 3100"," 3098","  15.040","4174.760","1159.655","  13.384","3621.517","1005.977"," 99","0"," 90","101","   0.852"," 269.375","  74.826","  28.000","  500","  500"
"13:19:47:345","64435366718142"," 329.477","  45.180"," 3094"," 2800"," 3100"," 3096","  16.954","4176.456","1160.127","  14.721","3622.990","1006.386"," 99","0"," 90","101","   1.249"," 269.500","  74.861","  28.000","  850","  850"
"13:19:47:446","64435637094078"," 329.577","  37.148"," 3100"," 3000"," 3100"," 3100","  14.716","4177.930","1160.536","  13.107","3624.303","1006.751"," 99","0"," 92","101","   0.784"," 269.578","  74.883","  28.000","  850","  850"
"13:19:47:546","64435907211603"," 329.677","  39.481"," 3099"," 3000"," 3100"," 3100","  14.771","4179.408","1160.947","  13.149","3625.618","1007.116"," 99","0"," 91","102","   0.805"," 269.659","  74.905","  28.000","  850","  850"
"13:19:47:646","64436177280018"," 329.777","  39.446"," 3099"," 3000"," 3100"," 3100","  15.312","4180.939","1161.372","  13.545","3626.973","1007.493","100","0"," 90","100","   0.902"," 269.749","  74.930","  28.000","  800","  800"
"13:19:47:746","64436447400369"," 329.877","  36.617"," 3100"," 3000"," 3100"," 3100","  14.927","4182.433","1161.787","  13.297","3628.304","1007.862","100","0"," 91","101","   0.785"," 269.828","  74.952","  28.000","  800","  800"
"13:19:47:846","64436717607942"," 329.977","  38.480"," 3100"," 3000"," 3100"," 3100","  14.873","4183.921","1162.200","  13.289","3629.633","1008.232","100","0"," 91","101","   0.767"," 269.905","  74.973","  28.000","  800","  800"
"13:19:47:946","64436988163929"," 330.078","  37.259"," 3100"," 3000"," 3100"," 3100","  14.670","4185.391","1162.609","  13.057","3630.942","1008.595"," 99","0"," 90","101","   0.763"," 269.981","  74.995","  28.000","  800","  800"
