"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:54:09:397","70002674311800"," 614.189","  34.301"," 3095"," 2800"," 3100"," 3100","  13.943","7945.023","2206.951","  11.915","6903.675","1917.687"," 88","0"," 79"," 89","   1.062"," 509.737"," 141.594","  28.000","  850","  850"
"13:54:09:497","70002944651814"," 614.289","  27.351"," 3100"," 2900"," 3100"," 3100","  11.920","7946.216","2207.282","  10.320","6904.708","1917.974"," 87","0"," 79"," 89","   0.785"," 509.816"," 141.616","  28.000","  850","  850"
"13:54:09:597","70003214864247"," 614.389","  29.575"," 3098"," 2900"," 3100"," 3100","  12.394","7947.456","2207.627","  10.684","6905.777","1918.272"," 87","0"," 80"," 88","   0.856"," 509.902"," 141.639","  28.000","  800","  800"
"13:54:09:697","70003485168387"," 614.489","  26.653"," 3099"," 2900"," 3100"," 3100","  11.634","7948.621","2207.950","  10.041","6906.783","1918.551"," 88","0"," 79"," 88","   0.715"," 509.973"," 141.659","  28.000","  800","  800"
"13:54:09:798","70003757960988"," 614.590","  27.625"," 3100"," 3000"," 3100"," 3100","  11.660","7949.799","2208.278","  10.098","6907.803","1918.834"," 84","0"," 80"," 88","   0.697"," 510.044"," 141.679","  28.000","  800","  800"
"13:54:09:900","70004030782968"," 614.691","  26.868"," 3100"," 3000"," 3100"," 3100","  11.648","7950.976","2208.604","  10.072","6908.821","1919.117"," 86","0"," 79"," 88","   0.690"," 510.113"," 141.698","  28.000","  800","  800"
"13:54:10:000","70004302036956"," 614.792","  32.063"," 3100"," 2900"," 3100"," 3100","  12.660","7952.248","2208.958","  10.959","6909.922","1919.423"," 88","0"," 79"," 88","   0.920"," 510.206"," 141.724","  28.000","  550","  550"
"13:54:10:100","70004572195719"," 614.892","  27.883"," 3099"," 2900"," 3100"," 3100","  11.828","7953.432","2209.287","  10.264","6910.949","1919.708"," 86","0"," 79"," 89","   0.720"," 510.278"," 141.744","  28.000","  550","  550"
"13:54:10:200","70004842751706"," 614.992","  28.027"," 3100"," 3000"," 3100"," 3100","  11.994","7954.633","2209.620","  10.395","6911.990","1919.997"," 87","0"," 80"," 89","   0.695"," 510.347"," 141.763","  28.000","  550","  550"
"13:54:10:301","70005115527654"," 615.093","  26.599"," 3100"," 3000"," 3100"," 3097","  11.741","7955.820","2209.950","  10.139","6913.014","1920.282"," 88","0"," 79"," 89","   0.686"," 510.417"," 141.782","  28.000","  550","  550"
"13:54:10:401","70005385699671"," 615.193","  37.522"," 3096"," 2900"," 3100"," 3100","  14.775","7957.298","2210.361","  12.627","6914.278","1920.633"," 86","0"," 79"," 89","   1.264"," 510.543"," 141.818","  28.000","  850","  850"
"13:54:10:502","70005656081493"," 615.293","  26.837"," 3100"," 2900"," 3100"," 3100","  11.708","7958.470","2210.686","  10.100","6915.289","1920.914"," 84","0"," 80"," 89","   0.769"," 510.620"," 141.839","  28.000","  850","  850"
"13:54:10:603","70005928860408"," 615.394","  28.959"," 3100"," 3000"," 3100"," 3100","  11.976","7959.680","2211.022","  10.395","6916.340","1921.205"," 85","0"," 80"," 89","   0.710"," 510.692"," 141.859","  28.000","  850","  850"
"13:54:10:703","70006199080161"," 615.494","  27.083"," 3100"," 3000"," 3100"," 3100","  11.551","7960.836","2211.343","   9.974","6917.338","1921.483"," 86","0"," 79"," 88","   0.699"," 510.762"," 141.878","  28.000","  850","  850"
"13:54:10:804","70006471889103"," 615.596","  30.491"," 3097"," 2900"," 3100"," 3100","  12.448","7962.094","2211.693","  10.745","6918.423","1921.784"," 87","0"," 80"," 88","   0.835"," 510.846"," 141.902","  28.000","  800","  800"
"13:54:10:905","70006744661214"," 615.697","  27.243"," 3100"," 3000"," 3100"," 3100","  11.771","7963.283","2212.023","  10.193","6919.453","1922.070"," 85","0"," 79"," 89","   0.775"," 510.924"," 141.923","  28.000","  800","  800"
"13:54:11:005","70007014848150"," 615.797","  27.698"," 3100"," 2900"," 3100"," 3100","  11.797","7964.464","2212.351","  10.214","6920.475","1922.354"," 85","0"," 80"," 88","   0.689"," 510.993"," 141.943","  28.000","  800","  800"
"13:54:11:105","70007285320449"," 615.897","  26.691"," 3100"," 3000"," 3100"," 3097","  11.583","7965.624","2212.673","  10.036","6921.481","1922.634"," 86","0"," 79"," 89","   0.703"," 511.064"," 141.962","  28.000","  800","  800"
"13:54:11:206","70007556881865"," 615.997","  31.885"," 3097"," 2900"," 3100"," 3100","  12.871","7966.919","2213.033","  11.208","6922.608","1922.947"," 88","0"," 80"," 89","   0.857"," 511.150"," 141.986","  28.000","  700","  700"
"13:54:11:307","70007829656943"," 616.098","  26.133"," 3100"," 2900"," 3100"," 3100","  11.587","7968.089","2213.358","  10.027","6923.621","1923.228"," 87","0"," 79"," 89","   0.748"," 511.226"," 142.007","  28.000","  700","  700"
"13:54:11:408","70008102432537"," 616.199","  34.728"," 3094"," 2900"," 3100"," 3100","  13.851","7969.489","2213.747","  11.835","6924.817","1923.560"," 87","0"," 80"," 88","   1.092"," 511.336"," 142.038","  28.000","  850","  850"
"13:54:11:509","70008375212736"," 616.300","  26.870"," 3100"," 3000"," 3100"," 3100","  11.713","7970.672","2214.076","  10.160","6925.843","1923.845"," 86","0"," 80"," 89","   0.773"," 511.414"," 142.059","  28.000","  850","  850"
"13:54:11:610","70008647997702"," 616.402","  29.987"," 3099"," 2900"," 3100"," 3100","  12.664","7971.952","2214.431","  10.930","6926.947","1924.152"," 86","0"," 79"," 88","   0.911"," 511.506"," 142.085","  28.000","  700","  700"
"13:54:11:711","70008920814114"," 616.503","  26.690"," 3100"," 3000"," 3100"," 3100","  11.667","7973.130","2214.758","  10.076","6927.965","1924.435"," 86","0"," 79"," 89","   0.690"," 511.576"," 142.104","  28.000","  700","  700"
"13:54:11:812","70009193598882"," 616.604","  28.168"," 3100"," 3000"," 3100"," 3100","  11.799","7974.323","2215.090","  10.220","6928.998","1924.722"," 85","0"," 79"," 88","   0.715"," 511.648"," 142.124","  28.000","  700","  700"
"13:54:11:913","70009466369190"," 616.705","  27.292"," 3100"," 3000"," 3100"," 3100","  11.545","7975.489","2215.414","  10.015","6930.010","1925.003"," 87","0"," 79"," 89","   0.694"," 511.718"," 142.144","  28.000","  700","  700"
"13:54:12:014","70009738394523"," 616.805","  34.157"," 3100"," 3000"," 3100"," 3100","  13.180","7976.817","2215.782","  11.486","6931.167","1925.324"," 88","0"," 80"," 89","   0.922"," 511.811"," 142.170","  28.000","  500","  500"
"13:54:12:115","70010011156494"," 616.906","  26.367"," 3099"," 2900"," 3100"," 3100","  11.709","7978.000","2216.111","  10.098","6932.187","1925.608"," 88","0"," 80"," 89","   0.755"," 511.887"," 142.191","  28.000","  500","  500"
"13:54:12:215","70010281216944"," 617.006","  28.126"," 3100"," 3000"," 3100"," 3100","  11.760","7979.176","2216.438","  10.216","6933.209","1925.891"," 85","0"," 80"," 89","   0.695"," 511.957"," 142.210","  28.000","  500","  500"
"13:54:12:316","70010553993798"," 617.107","  26.695"," 3100"," 3000"," 3100"," 3100","  11.606","7980.348","2216.763","  10.015","6934.221","1926.172"," 88","0"," 79"," 88","   0.701"," 512.028"," 142.230","  28.000","  500","  500"
"13:54:12:417","70010827346763"," 617.209","  36.501"," 3094"," 2900"," 3100"," 3100","  14.378","7981.804","2217.168","  12.364","6935.472","1926.520"," 85","0"," 80"," 89","   1.176"," 512.147"," 142.263","  28.000","  850","  850"
"13:54:12:517","70011098262846"," 617.309","  27.298"," 3098"," 2900"," 3100"," 3100","  11.972","7983.005","2217.501","  10.319","6936.508","1926.808"," 85","0"," 79"," 89","   0.806"," 512.227"," 142.285","  28.000","  850","  850"
"13:54:12:617","70011368790918"," 617.409","  27.800"," 3100"," 3000"," 3100"," 3100","  11.804","7984.188","2217.830","  10.266","6937.536","1927.093"," 88","0"," 79"," 88","   0.701"," 512.298"," 142.305","  28.000","  850","  850"
"13:54:12:718","70011639192744"," 617.509","  26.694"," 3100"," 3000"," 3100"," 3100","  11.625","7985.352","2218.153","  10.061","6938.544","1927.373"," 84","0"," 79"," 89","   0.706"," 512.368"," 142.325","  28.000","  850","  850"
"13:54:12:818","70011909717096"," 617.610","  30.474"," 3098"," 2900"," 3100"," 3100","  12.557","7986.610","2218.503","  10.871","6939.633","1927.676"," 88","0"," 80"," 89","   0.856"," 512.454"," 142.348","  28.000","  800","  800"
"13:54:12:918","70012179851577"," 617.710","  26.999"," 3100"," 3000"," 3100"," 3100","  11.652","7987.776","2218.827","  10.080","6940.642","1927.956"," 88","0"," 79"," 89","   0.749"," 512.529"," 142.369","  28.000","  800","  800"
"13:54:13:019","70012452624156"," 617.811","  27.619"," 3100"," 3000"," 3100"," 3100","  11.728","7988.961","2219.156","  10.184","6941.671","1928.242"," 87","0"," 79"," 89","   0.689"," 512.599"," 142.389","  28.000","  800","  800"
"13:54:13:120","70012725401580"," 617.912","  26.409"," 3100"," 3000"," 3100"," 3100","  11.472","7990.120","2219.478","   9.914","6942.672","1928.520"," 88","0"," 79"," 88","   0.681"," 512.668"," 142.408","  28.000","  800","  800"
"13:54:13:220","70012995989598"," 618.012","  30.918"," 3100"," 3000"," 3100"," 3100","  12.487","7991.371","2219.825","  10.889","6943.763","1928.823"," 86","0"," 79"," 88","   0.891"," 512.757"," 142.432","  28.000","  700","  700"
"13:54:13:320","70013266125162"," 618.112","  26.670"," 3100"," 3000"," 3100"," 3100","  11.679","7992.540","2220.150","  10.083","6944.772","1929.103"," 88","0"," 80"," 89","   0.682"," 512.825"," 142.451","  28.000","  700","  700"
"13:54:13:421","70013537369514"," 618.212","  35.241"," 3097"," 2900"," 3100"," 3100","  14.330","7993.979","2220.550","  12.262","6946.004","1929.446"," 88","0"," 80"," 89","   1.127"," 512.938"," 142.483","  28.000","  850","  850"
"13:54:13:521","70013807673621"," 618.313","  26.651"," 3100"," 3000"," 3100"," 3100","  11.666","7995.147","2220.874","  10.091","6947.014","1929.726"," 88","0"," 80"," 89","   0.743"," 513.013"," 142.504","  28.000","  850","  850"
"13:54:13:621","70014078912798"," 618.413","  29.405"," 3097"," 2900"," 3100"," 3100","  12.488","7996.402","2221.223","  10.768","6948.096","1930.027"," 87","0"," 80"," 89","   0.899"," 513.103"," 142.529","  28.000","  800","  800"
"13:54:13:721","70014349192119"," 618.513","  26.332"," 3099"," 2900"," 3100"," 3100","  11.618","7997.565","2221.546","  10.013","6949.099","1930.305"," 86","0"," 80"," 89","   0.683"," 513.171"," 142.548","  28.000","  800","  800"
"13:54:13:822","70014621935925"," 618.614","  28.824"," 3100"," 2900"," 3100"," 3100","  11.942","7998.771","2221.881","  10.359","6950.145","1930.596"," 85","0"," 80"," 89","   0.707"," 513.243"," 142.567","  28.000","  800","  800"
"13:54:13:922","70014892335180"," 618.714","  27.392"," 3100"," 3000"," 3100"," 3100","  11.700","7999.943","2222.206","  10.105","6951.157","1930.877"," 86","0"," 80"," 89","   0.696"," 513.312"," 142.587","  28.000","  800","  800"
"13:54:14:022","70015162458945"," 618.814","  30.557"," 3099"," 2900"," 3100"," 3100","  12.579","8001.201","2222.556","  10.930","6952.250","1931.181"," 87","0"," 79"," 89","   0.891"," 513.402"," 142.612","  28.000","  650","  650"
"13:54:14:124","70015435229505"," 618.915","  26.689"," 3099"," 2900"," 3100"," 3100","  11.472","8002.360","2222.878","   9.925","6953.253","1931.459"," 88","0"," 79"," 88","   0.685"," 513.471"," 142.631","  28.000","  650","  650"
"13:54:14:224","70015705290543"," 619.015","  27.336"," 3100"," 2900"," 3100"," 3100","  11.715","8003.532","2223.203","  10.188","6954.272","1931.742"," 85","0"," 79"," 89","   0.704"," 513.541"," 142.650","  28.000","  650","  650"
"13:54:14:324","70015976103147"," 619.116","  27.493"," 3100"," 3000"," 3100"," 3100","  11.631","8004.699","2223.527","  10.045","6955.280","1932.022"," 85","0"," 79"," 89","   0.712"," 513.613"," 142.670","  28.000","  650","  650"
"13:54:14:425","70016248009683"," 619.216","  36.325"," 3090"," 2900"," 3100"," 3100","  14.611","8006.170","2223.936","  12.488","6956.537","1932.371"," 86","0"," 80"," 89","   1.190"," 513.732"," 142.703","  28.000","  850","  850"
"13:54:14:526","70016520783765"," 619.317","  27.198"," 3100"," 3000"," 3100"," 3100","  11.784","8007.361","2224.267","  10.182","6957.566","1932.657"," 88","0"," 79"," 89","   0.784"," 513.812"," 142.725","  28.000","  850","  850"
"13:54:14:626","70016790909819"," 619.417","  30.118"," 3099"," 3000"," 3100"," 3100","  11.946","8008.556","2224.599","  10.374","6958.604","1932.945"," 86","0"," 79"," 89","   0.766"," 513.888"," 142.747","  28.000","  850","  850"
"13:54:14:727","70017063670071"," 619.519","  36.139"," 3100"," 3000"," 3100"," 3100","  13.099","8009.879","2224.966","  10.997","6959.715","1933.254"," 86","0"," 82"," 89","   0.962"," 513.985"," 142.774","  28.000","  850","  850"
"13:54:14:827","70017334112001"," 619.619","  29.495"," 3098"," 2900"," 3100"," 3100","  12.723","8011.154","2225.320","  10.865","6960.803","1933.556"," 88","0"," 80"," 89","   0.865"," 514.072"," 142.798","  28.000","  800","  800"
"13:54:14:927","70017604207857"," 619.719","  28.967"," 3100"," 3000"," 3100"," 3100","  11.849","8012.339","2225.650","  10.296","6961.833","1933.842"," 86","0"," 79"," 89","   0.760"," 514.148"," 142.819","  28.000","  800","  800"
"13:54:15:027","70017874763823"," 619.819","  26.301"," 3100"," 3000"," 3100"," 3100","  11.538","8013.495","2225.971","   9.982","6962.833","1934.120"," 88","0"," 79"," 89","   0.689"," 514.217"," 142.838","  28.000","  800","  800"
"13:54:15:128","70018146846993"," 619.920","  27.740"," 3100"," 3000"," 3100"," 3100","  11.750","8014.679","2226.300","  10.191","6963.860","1934.406"," 88","0"," 79"," 89","   0.704"," 514.288"," 142.858","  28.000","  800","  800"
"13:54:15:229","70018419630342"," 620.021","  31.730"," 3096"," 2900"," 3100"," 3100","  13.033","8015.996","2226.666","  11.339","6965.006","1934.724"," 88","0"," 79"," 89","   0.927"," 514.382"," 142.884","  28.000","  600","  600"
"13:54:15:329","70018690175361"," 620.121","  27.389"," 3099"," 2900"," 3100"," 3100","  11.844","8017.183","2226.995","  10.274","6966.035","1935.010"," 84","0"," 79"," 89","   0.728"," 514.455"," 142.904","  28.000","  600","  600"
"13:54:15:429","70018960518192"," 620.221","  34.542"," 3093"," 2900"," 3100"," 3100","  14.118","8018.596","2227.388","  12.040","6967.241","1935.345"," 88","0"," 79"," 89","   1.112"," 514.566"," 142.935","  28.000","  850","  850"
"13:54:15:529","70019230660428"," 620.321","  27.466"," 3100"," 2900"," 3100"," 3100","  11.644","8019.761","2227.711","  10.066","6968.248","1935.624"," 85","0"," 79"," 89","   0.750"," 514.641"," 142.956","  28.000","  850","  850"
