"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:32:13:126","66448940127618"," 173.348","  28.665"," 3097"," 2900"," 3100"," 3100","  12.393","2135.835"," 593.288","  10.721","1850.907"," 514.141"," 91","0"," 83"," 92","   0.802"," 138.949","  38.597","  28.000","  700","  700"
"13:32:13:226","66449210679732"," 173.449","  29.480"," 3100"," 3000"," 3100"," 3100","  12.526","2137.090"," 593.636","  10.967","1852.006"," 514.446"," 90","0"," 83"," 93","   0.805"," 139.029","  38.619","  28.000","  700","  700"
"13:32:13:327","66449483457972"," 173.550","  34.750"," 3089"," 2800"," 3100"," 3100","  14.129","2138.518"," 594.033","  12.034","1853.221"," 514.784"," 91","0"," 84"," 93","   1.089"," 139.139","  38.650","  28.000","  850","  850"
"13:32:13:427","66449753712891"," 173.650","  27.595"," 3099"," 2900"," 3100"," 3100","  11.999","2139.719"," 594.366","  10.394","1854.262"," 515.073"," 89","0"," 83"," 93","   0.765"," 139.216","  38.671","  28.000","  850","  850"
"13:32:13:528","66450026185155"," 173.751","  28.868"," 3100"," 3000"," 3100"," 3100","  12.451","2140.975"," 594.715","  10.717","1855.343"," 515.373"," 92","0"," 83"," 92","   0.844"," 139.301","  38.695","  28.000","  800","  800"
"13:32:13:628","66450296434281"," 173.851","  26.800"," 3100"," 3000"," 3100"," 3100","  11.846","2142.161"," 595.045","  10.287","1856.373"," 515.659"," 89","0"," 83"," 93","   0.723"," 139.374","  38.715","  28.000","  800","  800"
"13:32:13:730","66450569221506"," 173.952","  27.377"," 3100"," 3000"," 3100"," 3100","  11.926","2143.366"," 595.379","  10.358","1857.419"," 515.950"," 89","0"," 83"," 92","   0.705"," 139.445","  38.735","  28.000","  800","  800"
"13:32:13:830","66450839696679"," 174.052","  26.961"," 3100"," 3000"," 3100"," 3100","  11.769","2144.545"," 595.707","  10.203","1858.441"," 516.234"," 93","0"," 83"," 93","   0.692"," 139.514","  38.754","  28.000","  800","  800"
"13:32:13:931","66451112472945"," 174.153","  33.022"," 3100"," 2900"," 3100"," 3100","  13.292","2145.888"," 596.080","  11.574","1859.611"," 516.559"," 89","0"," 83"," 93","   0.909"," 139.606","  38.779","  28.000","  550","  550"
"13:32:14:031","66451382522874"," 174.253","  27.379"," 3100"," 3000"," 3100"," 3100","  11.976","2147.085"," 596.413","  10.365","1860.647"," 516.846"," 90","0"," 83"," 93","   0.750"," 139.681","  38.800","  28.000","  550","  550"
"13:32:14:131","66451652625396"," 174.353","  27.007"," 3100"," 2900"," 3100"," 3100","  11.817","2148.268"," 596.741","  10.243","1861.672"," 517.131"," 92","0"," 84"," 92","   0.688"," 139.750","  38.819","  28.000","  550","  550"
"13:32:14:231","66451922777100"," 174.453","  26.152"," 3100"," 3000"," 3100"," 3100","  11.615","2149.430"," 597.064","  10.078","1862.680"," 517.411"," 90","0"," 83"," 93","   0.691"," 139.819","  38.839","  28.000","  550","  550"
"13:32:14:331","66452193048441"," 174.553","  38.902"," 3098"," 2900"," 3100"," 3100","  15.033","2150.934"," 597.482","  12.891","1863.971"," 517.770"," 89","0"," 85"," 92","   1.239"," 139.943","  38.873","  28.000","  850","  850"
"13:32:14:431","66452463443379"," 174.653","  27.214"," 3100"," 3000"," 3100"," 3100","  12.226","2152.159"," 597.822","  10.578","1865.030"," 518.064"," 91","0"," 84"," 94","   0.808"," 140.024","  38.895","  28.000","  850","  850"
"13:32:14:531","66452733806406"," 174.754","  33.584"," 3100"," 3000"," 3100"," 3100","  12.366","2153.397"," 598.166","  10.768","1866.109"," 518.363"," 92","0"," 83"," 92","   0.838"," 140.108","  38.919","  28.000","  850","  850"
"13:32:14:631","66453004472109"," 174.854","  32.938"," 3099"," 3000"," 3100"," 3100","  13.158","2154.716"," 598.532","  10.961","1867.207"," 518.669"," 92","0"," 83"," 93","   0.886"," 140.196","  38.943","  28.000","  850","  850"
"13:32:14:733","66453277248750"," 174.955","  30.359"," 3098"," 2900"," 3100"," 3100","  12.992","2156.029"," 598.897","  11.099","1868.329"," 518.980"," 91","0"," 83"," 93","   0.862"," 140.284","  38.968","  28.000","  800","  800"
"13:32:14:834","66453550025394"," 175.056","  27.756"," 3099"," 2900"," 3100"," 3100","  11.921","2157.233"," 599.231","  10.341","1869.373"," 519.270"," 91","0"," 83"," 92","   0.764"," 140.361","  38.989","  28.000","  800","  800"
"13:32:14:934","66453820993323"," 175.156","  27.573"," 3100"," 3000"," 3100"," 3100","  11.810","2158.418"," 599.561","  10.265","1870.404"," 519.557"," 90","0"," 83"," 92","   0.685"," 140.430","  39.008","  28.000","  800","  800"
"13:32:15:034","66454091331402"," 175.256","  27.023"," 3100"," 3000"," 3100"," 3100","  11.880","2159.608"," 599.891","  10.275","1871.432"," 519.842"," 92","0"," 83"," 92","   0.681"," 140.498","  39.027","  28.000","  800","  800"
"13:32:15:134","66454361895675"," 175.357","  30.831"," 3098"," 2900"," 3100"," 3100","  12.994","2160.910"," 600.253","  11.291","1872.564"," 520.157"," 92","0"," 83"," 92","   0.898"," 140.588","  39.052","  28.000","  700","  700"
"13:32:15:235","66454634707167"," 175.458","  25.947"," 3100"," 3000"," 3100"," 3100","  11.704","2162.093"," 600.581","  10.151","1873.590"," 520.442"," 92","0"," 83"," 93","   0.671"," 140.656","  39.071","  28.000","  700","  700"
"13:32:15:335","66454904856759"," 175.558","  36.104"," 3096"," 2900"," 3100"," 3100","  14.172","2163.510"," 600.975","  12.083","1874.799"," 520.777"," 89","0"," 84"," 92","   1.121"," 140.768","  39.102","  28.000","  850","  850"
"13:32:15:436","66455177634366"," 175.659","  27.706"," 3099"," 2900"," 3100"," 3100","  12.043","2164.727"," 601.313","  10.458","1875.855"," 521.071"," 92","0"," 84"," 92","   0.797"," 140.848","  39.124","  28.000","  850","  850"
"13:32:15:537","66455450452089"," 175.760","  29.570"," 3099"," 2900"," 3100"," 3100","  12.730","2166.013"," 601.670","  10.984","1876.965"," 521.379"," 92","0"," 84"," 93","   0.889"," 140.938","  39.149","  28.000","  650","  650"
"13:32:15:638","66455720871579"," 175.860","  26.639"," 3100"," 3000"," 3100"," 3100","  11.787","2167.194"," 601.998","  10.187","1877.985"," 521.663"," 90","0"," 83"," 92","   0.681"," 141.006","  39.168","  28.000","  650","  650"
"13:32:15:739","66455993646837"," 175.961","  27.342"," 3100"," 3000"," 3100"," 3100","  11.886","2168.395"," 602.332","  10.293","1879.025"," 521.951"," 91","0"," 83"," 93","   0.681"," 141.075","  39.187","  28.000","  650","  650"
"13:32:15:839","66456264094998"," 176.061","  31.446"," 3100"," 3000"," 3100"," 3100","  12.565","2169.653"," 602.681","  10.920","1880.119"," 522.255"," 92","0"," 84"," 92","   0.850"," 141.160","  39.211","  28.000","  500","  500"
"13:32:15:940","66456536314971"," 176.162","  27.582"," 3100"," 2900"," 3100"," 3100","  12.112","2170.875"," 603.021","  10.530","1881.181"," 522.550"," 92","0"," 84"," 93","   0.769"," 141.238","  39.233","  28.000","  500","  500"
"13:32:16:040","66456806819001"," 176.262","  26.690"," 3100"," 3000"," 3100"," 3100","  11.757","2172.052"," 603.348","  10.185","1882.201"," 522.834"," 90","0"," 83"," 92","   0.680"," 141.306","  39.252","  28.000","  500","  500"
"13:32:16:141","66457079595108"," 176.363","  27.622"," 3100"," 3000"," 3100"," 3100","  11.985","2173.263"," 603.684","  10.391","1883.251"," 523.125"," 92","0"," 83"," 92","   0.704"," 141.377","  39.271","  28.000","  500","  500"
"13:32:16:241","66457350104664"," 176.463","  36.389"," 3100"," 3000"," 3100"," 3100","  13.298","2174.596"," 604.054","  11.658","1884.419"," 523.450"," 91","0"," 83"," 93","   0.843"," 141.461","  39.295","  28.000","  500","  500"
"13:32:16:341","66457621224609"," 176.564","  36.704"," 3094"," 2800"," 3100"," 3100","  14.933","2176.095"," 604.471","  12.777","1885.702"," 523.806"," 91","0"," 85"," 93","   1.171"," 141.579","  39.327","  28.000","  850","  850"
"13:32:16:441","66457891331892"," 176.664","  28.749"," 3100"," 3000"," 3100"," 3100","  11.931","2177.289"," 604.802","  10.371","1886.739"," 524.094"," 91","0"," 83"," 93","   0.728"," 141.652","  39.348","  28.000","  850","  850"
"13:32:16:541","66458161409721"," 176.764","  29.175"," 3098"," 2900"," 3100"," 3100","  12.111","2178.500"," 605.139","  10.542","1887.794"," 524.387"," 88","0"," 84"," 92","   0.697"," 141.721","  39.367","  28.000","  850","  850"
"13:32:16:642","66458431671246"," 176.864","  37.388"," 3097"," 2800"," 3100"," 3100","  13.560","2179.857"," 605.516","  11.876","1888.983"," 524.717"," 92","0"," 84"," 94","   0.793"," 141.801","  39.389","  28.000","  800","  800"
"13:32:16:742","66458702229546"," 176.964","  41.449"," 3100"," 3000"," 3100"," 3100","  14.462","2181.307"," 605.918","  12.803","1890.266"," 525.074"," 93","0"," 85"," 94","   0.881"," 141.889","  39.414","  28.000","  800","  800"
"13:32:16:842","66458972412096"," 177.064","  26.803"," 3100"," 3000"," 3100"," 3100","  11.943","2182.502"," 606.250","  10.328","1891.299"," 525.361"," 91","0"," 84"," 94","   0.690"," 141.958","  39.433","  28.000","  800","  800"
"13:32:16:942","66459242705847"," 177.164","  33.227"," 3100"," 3000"," 3100"," 3100","  12.485","2183.751"," 606.598","  10.963","1892.396"," 525.666"," 93","0"," 84"," 93","   0.770"," 142.035","  39.454","  28.000","  800","  800"
"13:32:17:042","66459512951835"," 177.264","  28.631"," 3097"," 2900"," 3100"," 3100","  12.077","2184.960"," 606.933","  10.438","1893.441"," 525.956"," 90","0"," 84"," 93","   0.779"," 142.113","  39.476","  28.000","  700","  700"
"13:32:17:142","66459783435681"," 177.365","  29.628"," 3100"," 3000"," 3100"," 3100","  12.716","2186.234"," 607.287","  11.084","1894.552"," 526.264"," 92","0"," 84"," 92","   0.825"," 142.196","  39.499","  28.000","  700","  700"
"13:32:17:243","66460056225675"," 177.466","  26.555"," 3100"," 3000"," 3100"," 3100","  11.735","2187.420"," 607.617","  10.145","1895.577"," 526.549"," 91","0"," 83"," 93","   0.685"," 142.265","  39.518","  28.000","  700","  700"
"13:32:17:344","66460329008412"," 177.567","  36.863"," 3095"," 2900"," 3100"," 3098","  14.631","2188.898"," 608.027","  12.517","1896.841"," 526.900"," 92","0"," 83"," 93","   1.141"," 142.380","  39.550","  28.000","  850","  850"
"13:32:17:445","66460601774406"," 177.668","  28.921"," 3097"," 2900"," 3100"," 3100","  12.731","2190.184"," 608.384","  10.902","1897.943"," 527.206"," 91","0"," 84"," 93","   0.906"," 142.472","  39.576","  28.000","  800","  800"
"13:32:17:546","66460874551080"," 177.769","  28.460"," 3100"," 3000"," 3100"," 3100","  12.135","2191.410"," 608.725","  10.542","1899.008"," 527.502"," 89","0"," 84"," 93","   0.752"," 142.548","  39.597","  28.000","  800","  800"
"13:32:17:647","66461147327643"," 177.870","  26.691"," 3100"," 3000"," 3100"," 3100","  11.743","2192.596"," 609.055","  10.156","1900.034"," 527.787"," 91","0"," 84"," 93","   0.680"," 142.617","  39.616","  28.000","  800","  800"
"13:32:17:748","66461420117994"," 177.971","  27.813"," 3100"," 3000"," 3100"," 3100","  11.908","2193.800"," 609.389","  10.327","1901.077"," 528.077"," 91","0"," 83"," 92","   0.685"," 142.686","  39.635","  28.000","  800","  800"
"13:32:17:849","66461690328981"," 178.071","  30.550"," 3100"," 3000"," 3100"," 3100","  12.633","2195.064"," 609.740","  10.967","1902.175"," 528.382"," 92","0"," 83"," 92","   0.859"," 142.772","  39.659","  28.000","  650","  650"
"13:32:17:949","66461960703498"," 178.171","  27.916"," 3100"," 3000"," 3100"," 3100","  12.054","2196.271"," 610.075","  10.482","1903.224"," 528.673"," 91","0"," 83"," 92","   0.734"," 142.845","  39.679","  28.000","  650","  650"
"13:32:18:049","66462231107343"," 178.271","  26.266"," 3100"," 3000"," 3100"," 3100","  11.787","2197.451"," 610.403","  10.192","1904.245"," 528.957"," 92","0"," 83"," 93","   0.677"," 142.913","  39.698","  28.000","  650","  650"
"13:32:18:149","66462501163542"," 178.371","  29.535"," 3100"," 3000"," 3100"," 3100","  12.170","2198.669"," 610.741","  10.603","1905.305"," 529.252"," 89","0"," 83"," 92","   0.717"," 142.985","  39.718","  28.000","  650","  650"
"13:32:18:249","66462771685101"," 178.471","  28.316"," 3099"," 2900"," 3100"," 3100","  12.560","2199.927"," 611.091","  10.642","1906.372"," 529.548"," 89","0"," 83"," 93","   0.833"," 143.068","  39.741","  28.000","  550","  550"
"13:32:18:349","66463042182642"," 178.572","  35.797"," 3096"," 2900"," 3100"," 3100","  14.518","2201.382"," 611.495","  12.412","1907.615"," 529.893"," 92","0"," 84"," 93","   1.145"," 143.183","  39.773","  28.000","  850","  850"
"13:32:18:449","66463312673892"," 178.672","  26.357"," 3100"," 3000"," 3100"," 3100","  11.827","2202.566"," 611.824","  10.216","1908.639"," 530.177"," 93","0"," 83"," 93","   0.738"," 143.257","  39.794","  28.000","  850","  850"
"13:32:18:549","66463582858272"," 178.772","  27.328"," 3099"," 2900"," 3100"," 3095","  11.845","2203.752"," 612.153","  10.274","1909.667"," 530.463"," 89","0"," 85"," 94","   0.703"," 143.327","  39.813","  28.000","  850","  850"
"13:32:18:650","66463853326290"," 178.872","  30.564"," 3100"," 3000"," 3100"," 3100","  12.945","2205.049"," 612.513","  11.206","1910.789"," 530.775"," 92","0"," 84"," 93","   0.860"," 143.413","  39.837","  28.000","  800","  800"
"13:32:18:750","66464124583290"," 178.972","  27.585"," 3099"," 2900"," 3100"," 3100","  11.979","2206.252"," 612.848","  10.382","1911.832"," 531.065"," 89","0"," 84"," 93","   0.747"," 143.488","  39.858","  28.000","  800","  800"
"13:32:18:850","66464395592457"," 179.073","  26.588"," 3100"," 3000"," 3100"," 3100","  12.043","2207.461"," 613.184","  10.420","1912.878"," 531.355"," 90","0"," 83"," 93","   0.690"," 143.558","  39.877","  28.000","  800","  800"
"13:32:18:951","66464665698696"," 179.173","  27.384"," 3100"," 3000"," 3100"," 3100","  11.836","2208.645"," 613.512","  10.250","1913.904"," 531.640"," 89","0"," 83"," 93","   0.705"," 143.628","  39.897","  28.000","  800","  800"
"13:32:19:051","66464936209281"," 179.273","  34.475"," 3099"," 2900"," 3100"," 3100","  13.354","2209.983"," 613.884","  11.647","1915.071"," 531.964"," 90","0"," 83"," 93","   0.943"," 143.723","  39.923","  28.000","  550","  550"
"13:32:19:151","66465207071865"," 179.373","  27.018"," 3100"," 3000"," 3100"," 3100","  11.785","2211.165"," 614.213","  10.230","1916.097"," 532.249"," 90","0"," 83"," 92","   0.743"," 143.797","  39.944","  28.000","  550","  550"
"13:32:19:252","66465479836428"," 179.474","  27.567"," 3100"," 3000"," 3100"," 3100","  11.970","2212.374"," 614.548","  10.374","1917.145"," 532.540"," 90","0"," 83"," 92","   0.698"," 143.868","  39.963","  28.000","  550","  550"
"13:32:19:352","66465750195678"," 179.575","  35.312"," 3096"," 2900"," 3100"," 3100","  14.531","2213.829"," 614.953","  12.371","1918.384"," 532.884"," 93","0"," 84"," 93","   1.097"," 143.978","  39.994","  28.000","  850","  850"
"13:32:19:452","66466020549444"," 179.675","  30.780"," 3097"," 2900"," 3100"," 3100","  12.798","2215.111"," 615.309","  11.060","1919.491"," 533.192"," 92","0"," 84"," 94","   0.944"," 144.072","  40.020","  28.000","  800","  800"
"13:32:19:552","66466290958647"," 179.775","  26.457"," 3100"," 3000"," 3100"," 3100","  11.821","2216.295"," 615.637","  10.238","1920.517"," 533.477"," 91","0"," 84"," 93","   0.682"," 144.140","  40.039","  28.000","  800","  800"
"13:32:19:653","66466561513782"," 179.875","  28.916"," 3100"," 3000"," 3100"," 3100","  12.089","2217.506"," 615.974","  10.509","1921.570"," 533.769"," 91","0"," 84"," 93","   0.701"," 144.211","  40.059","  28.000","  800","  800"
"13:32:19:753","66466831810155"," 179.975","  27.500"," 3100"," 2900"," 3100"," 3100","  12.060","2218.713"," 616.309","  10.452","1922.616"," 534.060"," 89","0"," 83"," 93","   0.718"," 144.283","  40.078","  28.000","  800","  800"
"13:32:19:853","66467102193270"," 180.075","  28.671"," 3100"," 2900"," 3100"," 3097","  12.319","2219.947"," 616.652","  10.642","1923.682"," 534.356"," 89","0"," 83"," 92","   0.838"," 144.366","  40.102","  28.000","  700","  700"
"13:32:19:953","66467372492838"," 180.175","  26.746"," 3099"," 2900"," 3100"," 3100","  11.856","2221.134"," 616.982","  10.271","1924.710"," 534.642"," 92","0"," 83"," 92","   0.684"," 144.435","  40.121","  28.000","  700","  700"
"13:32:20:053","66467642746374"," 180.275","  28.813"," 3100"," 3000"," 3100"," 3100","  12.169","2222.352"," 617.320","  10.579","1925.769"," 534.936"," 91","0"," 83"," 93","   0.700"," 144.505","  40.140","  28.000","  700","  700"
"13:32:20:154","66467915525187"," 180.377","  29.782"," 3100"," 2900"," 3100"," 3100","  12.675","2223.633"," 617.676","  11.007","1926.881"," 535.245"," 92","0"," 83"," 92","   0.818"," 144.588","  40.163","  28.000","  550","  550"
"13:32:20:254","66468185674827"," 180.477","  28.229"," 3100"," 2900"," 3100"," 3100","  12.130","2224.846"," 618.013","  10.549","1927.936"," 535.538"," 91","0"," 83"," 92","   0.774"," 144.665","  40.185","  28.000","  550","  550"
"13:32:20:354","66468455761812"," 180.577","  34.746"," 3098"," 2900"," 3100"," 3100","  14.322","2226.279"," 618.411","  12.209","1929.158"," 535.877"," 89","0"," 85"," 93","   1.107"," 144.776","  40.216","  28.000","  850","  850"
"13:32:20:455","66468728540673"," 180.678","  27.845"," 3100"," 3000"," 3100"," 3100","  12.044","2227.496"," 618.749","  10.436","1930.212"," 536.170"," 91","0"," 85"," 93","   0.746"," 144.851","  40.236","  28.000","  850","  850"
"13:32:20:556","66469001322771"," 180.779","  28.961"," 3098"," 2900"," 3100"," 3100","  12.689","2228.778"," 619.105","  10.874","1931.310"," 536.475"," 92","0"," 84"," 92","   0.843"," 144.936","  40.260","  28.000","  750","  750"
